slice_file_name,ID,fold,Label
139000-4-0-1.wav,139000-4-0-1,8,False
139000-4-0-2.wav,139000-4-0-2,8,False
139665-9-0-19.wav,139665-9-0-19,5,False
139665-9-0-23.wav,139665-9-0-23,5,False
139665-9-0-25.wav,139665-9-0-25,5,False
139665-9-0-32.wav,139665-9-0-32,5,False
139665-9-0-8.wav,139665-9-0-8,5,False
139665-9-0-9.wav,139665-9-0-9,5,False
139948-3-0-0.wav,139948-3-0-0,5,False
139948-3-1-0.wav,139948-3-1-0,5,False
139948-3-2-0.wav,139948-3-2-0,5,False
139948-3-4-0.wav,139948-3-4-0,5,False
139951-9-0-13.wav,139951-9-0-13,1,False
139951-9-0-17.wav,139951-9-0-17,1,False
139951-9-0-29.wav,139951-9-0-29,1,False
139951-9-0-33.wav,139951-9-0-33,1,False
139951-9-0-45.wav,139951-9-0-45,1,False
139951-9-0-9.wav,139951-9-0-9,1,False
140824-4-0-0.wav,140824-4-0-0,4,False
14110-4-0-0.wav,14110-4-0-0,4,False
14110-4-0-1.wav,14110-4-0-1,4,False
14110-4-0-2.wav,14110-4-0-2,4,False
14113-4-0-0.wav,14113-4-0-0,1,False
14113-4-0-1.wav,14113-4-0-1,1,False
14114-4-0-0.wav,14114-4-0-0,6,False
14114-4-0-1.wav,14114-4-0-1,6,False
14114-4-0-2.wav,14114-4-0-2,6,False
14114-4-0-3.wav,14114-4-0-3,6,False
14115-4-0-0.wav,14115-4-0-0,3,False
142003-2-0-0.wav,142003-2-0-0,8,False
142003-2-0-1.wav,142003-2-0-1,8,False
142003-2-0-19.wav,142003-2-0-19,8,False
142003-2-0-20.wav,142003-2-0-20,8,False
142003-2-0-21.wav,142003-2-0-21,8,False
142003-2-0-24.wav,142003-2-0-24,8,False
142003-2-0-30.wav,142003-2-0-30,8,False
142003-2-0-8.wav,142003-2-0-8,8,False
143115-1-0-0.wav,143115-1-0-0,6,False
143115-1-1-0.wav,143115-1-1-0,6,False
143115-1-2-0.wav,143115-1-2-0,6,False
143115-1-3-0.wav,143115-1-3-0,6,False
143115-1-4-0.wav,143115-1-4-0,6,False
14358-3-0-26.wav,14358-3-0-26,6,False
14358-3-0-7.wav,14358-3-0-7,6,False
14358-3-0-85.wav,14358-3-0-85,6,False
14358-3-0-90.wav,14358-3-0-90,6,False
143604-5-0-0.wav,143604-5-0-0,1,False
143651-2-0-0.wav,143651-2-0-0,1,False
143651-2-0-16.wav,143651-2-0-16,1,False
143651-2-0-20.wav,143651-2-0-20,1,False
143651-2-0-22.wav,143651-2-0-22,1,False
143651-2-0-39.wav,143651-2-0-39,1,False
143651-2-0-55.wav,143651-2-0-55,1,False
143651-2-0-59.wav,143651-2-0-59,1,False
143651-2-0-63.wav,143651-2-0-63,1,False
14386-9-0-11.wav,14386-9-0-11,8,False
14386-9-0-16.wav,14386-9-0-16,8,False
14386-9-0-17.wav,14386-9-0-17,8,False
14386-9-0-2.wav,14386-9-0-2,8,False
14386-9-0-20.wav,14386-9-0-20,8,False
14386-9-0-6.wav,14386-9-0-6,8,False
14387-9-0-11.wav,14387-9-0-11,2,False
14387-9-0-12.wav,14387-9-0-12,2,False
14387-9-0-15.wav,14387-9-0-15,2,False
14387-9-0-16.wav,14387-9-0-16,2,False
14387-9-0-19.wav,14387-9-0-19,2,False
14387-9-0-7.wav,14387-9-0-7,2,False
143970-5-0-0.wav,143970-5-0-0,2,False
143970-5-0-1.wav,143970-5-0-1,2,False
143970-5-0-2.wav,143970-5-0-2,2,False
143970-5-0-3.wav,143970-5-0-3,2,False
144007-5-0-0.wav,144007-5-0-0,4,False
144007-5-0-1.wav,144007-5-0-1,4,False
144007-5-0-10.wav,144007-5-0-10,4,False
144007-5-0-11.wav,144007-5-0-11,4,False
144007-5-0-12.wav,144007-5-0-12,4,False
144007-5-0-13.wav,144007-5-0-13,4,False
144007-5-0-14.wav,144007-5-0-14,4,False
144007-5-0-15.wav,144007-5-0-15,4,False
144007-5-0-16.wav,144007-5-0-16,4,False
144007-5-0-17.wav,144007-5-0-17,4,False
144007-5-0-18.wav,144007-5-0-18,4,False
144007-5-0-19.wav,144007-5-0-19,4,False
144007-5-0-2.wav,144007-5-0-2,4,False
144007-5-0-20.wav,144007-5-0-20,4,False
144007-5-0-21.wav,144007-5-0-21,4,False
144007-5-0-3.wav,144007-5-0-3,4,False
144007-5-0-4.wav,144007-5-0-4,4,False
144007-5-0-5.wav,144007-5-0-5,4,False
144007-5-0-6.wav,144007-5-0-6,4,False
144007-5-0-7.wav,144007-5-0-7,4,False
144007-5-0-8.wav,144007-5-0-8,4,False
144007-5-0-9.wav,144007-5-0-9,4,False
144007-5-1-0.wav,144007-5-1-0,4,False
144007-5-1-1.wav,144007-5-1-1,4,False
144007-5-1-10.wav,144007-5-1-10,4,False
144007-5-1-11.wav,144007-5-1-11,4,False
144007-5-1-2.wav,144007-5-1-2,4,False
144007-5-1-3.wav,144007-5-1-3,4,False
144007-5-1-4.wav,144007-5-1-4,4,False
144007-5-1-5.wav,144007-5-1-5,4,False
144007-5-1-6.wav,144007-5-1-6,4,False
144007-5-1-7.wav,144007-5-1-7,4,False
144007-5-1-8.wav,144007-5-1-8,4,False
144007-5-1-9.wav,144007-5-1-9,4,False
144028-3-0-0.wav,144028-3-0-0,8,False
144028-3-1-0.wav,144028-3-1-0,8,False
144028-3-1-1.wav,144028-3-1-1,8,False
144068-5-0-0.wav,144068-5-0-0,3,False
144068-5-0-1.wav,144068-5-0-1,3,False
144068-5-0-10.wav,144068-5-0-10,3,False
144068-5-0-11.wav,144068-5-0-11,3,False
144068-5-0-12.wav,144068-5-0-12,3,False
144068-5-0-13.wav,144068-5-0-13,3,False
144068-5-0-14.wav,144068-5-0-14,3,False
144068-5-0-15.wav,144068-5-0-15,3,False
144068-5-0-16.wav,144068-5-0-16,3,False
144068-5-0-17.wav,144068-5-0-17,3,False
144068-5-0-18.wav,144068-5-0-18,3,False
144068-5-0-2.wav,144068-5-0-2,3,False
144068-5-0-3.wav,144068-5-0-3,3,False
144068-5-0-4.wav,144068-5-0-4,3,False
144068-5-0-5.wav,144068-5-0-5,3,False
144068-5-0-6.wav,144068-5-0-6,3,False
144068-5-0-7.wav,144068-5-0-7,3,False
144068-5-0-8.wav,144068-5-0-8,3,False
144068-5-0-9.wav,144068-5-0-9,3,False
144068-5-1-0.wav,144068-5-1-0,3,False
144068-5-2-0.wav,144068-5-2-0,3,False
144068-5-3-0.wav,144068-5-3-0,3,False
144068-5-4-0.wav,144068-5-4-0,3,False
144068-5-4-1.wav,144068-5-4-1,3,False
144068-5-4-2.wav,144068-5-4-2,3,False
144068-5-4-3.wav,144068-5-4-3,3,False
144068-5-4-4.wav,144068-5-4-4,3,False
144068-5-4-5.wav,144068-5-4-5,3,False
144068-5-4-6.wav,144068-5-4-6,3,False
144068-5-4-7.wav,144068-5-4-7,3,False
144068-5-4-8.wav,144068-5-4-8,3,False
144068-5-5-0.wav,144068-5-5-0,3,False
144068-5-5-1.wav,144068-5-5-1,3,False
144068-5-5-2.wav,144068-5-5-2,3,False
144351-4-0-0.wav,144351-4-0-0,4,False
144351-4-0-1.wav,144351-4-0-1,4,False
144351-4-0-2.wav,144351-4-0-2,4,False
144351-4-1-1.wav,144351-4-1-1,4,False
144351-4-2-0.wav,144351-4-2-0,4,False
144351-4-2-2.wav,144351-4-2-2,4,False
144351-4-2-4.wav,144351-4-2-4,4,False
144351-4-2-5.wav,144351-4-2-5,4,False
144351-4-2-6.wav,144351-4-2-6,4,False
144351-4-3-1.wav,144351-4-3-1,4,False
144351-4-3-10.wav,144351-4-3-10,4,False
144351-4-3-11.wav,144351-4-3-11,4,False
144351-4-3-12.wav,144351-4-3-12,4,False
144351-4-3-14.wav,144351-4-3-14,4,False
144351-4-3-15.wav,144351-4-3-15,4,False
144351-4-3-2.wav,144351-4-3-2,4,False
144351-4-3-3.wav,144351-4-3-3,4,False
144351-4-3-4.wav,144351-4-3-4,4,False
144351-4-3-5.wav,144351-4-3-5,4,False
144351-4-3-7.wav,144351-4-3-7,4,False
144885-3-0-0.wav,144885-3-0-0,3,False
145206-6-0-0.wav,145206-6-0-0,8,True
145206-6-1-0.wav,145206-6-1-0,8,True
145206-6-2-0.wav,145206-6-2-0,8,True
145206-6-3-0.wav,145206-6-3-0,8,True
145206-6-4-0.wav,145206-6-4-0,8,True
145206-6-5-0.wav,145206-6-5-0,8,True
14524-1-0-0.wav,14524-1-0-0,7,False
145577-1-0-0.wav,145577-1-0-0,2,False
145608-6-0-0.wav,145608-6-0-0,2,True
145608-6-1-0.wav,145608-6-1-0,2,True
145608-6-2-0.wav,145608-6-2-0,2,True
145608-6-3-0.wav,145608-6-3-0,2,True
145609-6-0-0.wav,145609-6-0-0,5,True
145609-6-1-0.wav,145609-6-1-0,5,True
145611-6-0-0.wav,145611-6-0-0,5,True
145611-6-1-0.wav,145611-6-1-0,5,True
145611-6-2-0.wav,145611-6-2-0,5,True
145611-6-3-0.wav,145611-6-3-0,5,True
145611-6-4-0.wav,145611-6-4-0,5,True
145612-6-0-0.wav,145612-6-0-0,8,True
145612-6-1-0.wav,145612-6-1-0,8,True
145612-6-2-0.wav,145612-6-2-0,8,True
145612-6-3-0.wav,145612-6-3-0,8,True
146186-5-0-0.wav,146186-5-0-0,1,False
146186-5-0-1.wav,146186-5-0-1,1,False
146186-5-0-10.wav,146186-5-0-10,1,False
146186-5-0-11.wav,146186-5-0-11,1,False
146186-5-0-12.wav,146186-5-0-12,1,False
146186-5-0-13.wav,146186-5-0-13,1,False
146186-5-0-2.wav,146186-5-0-2,1,False
146186-5-0-3.wav,146186-5-0-3,1,False
146186-5-0-4.wav,146186-5-0-4,1,False
146186-5-0-5.wav,146186-5-0-5,1,False
146186-5-0-6.wav,146186-5-0-6,1,False
146186-5-0-7.wav,146186-5-0-7,1,False
146186-5-0-8.wav,146186-5-0-8,1,False
146186-5-0-9.wav,146186-5-0-9,1,False
146343-3-0-0.wav,146343-3-0-0,8,False
146690-0-0-100.wav,146690-0-0-100,2,False
146690-0-0-112.wav,146690-0-0-112,2,False
146690-0-0-115.wav,146690-0-0-115,2,False
146690-0-0-116.wav,146690-0-0-116,2,False
146690-0-0-117.wav,146690-0-0-117,2,False
146690-0-0-125.wav,146690-0-0-125,2,False
146690-0-0-137.wav,146690-0-0-137,2,False
146690-0-0-140.wav,146690-0-0-140,2,False
146690-0-0-151.wav,146690-0-0-151,2,False
146690-0-0-154.wav,146690-0-0-154,2,False
146690-0-0-155.wav,146690-0-0-155,2,False
146690-0-0-165.wav,146690-0-0-165,2,False
146690-0-0-17.wav,146690-0-0-17,2,False
146690-0-0-18.wav,146690-0-0-18,2,False
146690-0-0-25.wav,146690-0-0-25,2,False
146690-0-0-35.wav,146690-0-0-35,2,False
146690-0-0-38.wav,146690-0-0-38,2,False
146690-0-0-43.wav,146690-0-0-43,2,False
146690-0-0-47.wav,146690-0-0-47,2,False
146690-0-0-64.wav,146690-0-0-64,2,False
146690-0-0-8.wav,146690-0-0-8,2,False
146690-0-0-80.wav,146690-0-0-80,2,False
146690-0-0-86.wav,146690-0-0-86,2,False
146690-0-0-87.wav,146690-0-0-87,2,False
146690-0-0-93.wav,146690-0-0-93,2,False
146709-0-0-1.wav,146709-0-0-1,4,False
146709-0-0-11.wav,146709-0-0-11,4,False
146709-0-0-12.wav,146709-0-0-12,4,False
146709-0-0-17.wav,146709-0-0-17,4,False
146709-0-0-18.wav,146709-0-0-18,4,False
146709-0-0-19.wav,146709-0-0-19,4,False
146709-0-0-20.wav,146709-0-0-20,4,False
146709-0-0-22.wav,146709-0-0-22,4,False
146709-0-0-25.wav,146709-0-0-25,4,False
146709-0-0-26.wav,146709-0-0-26,4,False
146709-0-0-3.wav,146709-0-0-3,4,False
146709-0-0-30.wav,146709-0-0-30,4,False
146709-0-0-33.wav,146709-0-0-33,4,False
146709-0-0-34.wav,146709-0-0-34,4,False
146709-0-0-37.wav,146709-0-0-37,4,False
146709-0-0-44.wav,146709-0-0-44,4,False
146709-0-0-48.wav,146709-0-0-48,4,False
146709-0-0-53.wav,146709-0-0-53,4,False
146709-0-0-59.wav,146709-0-0-59,4,False
146709-0-0-63.wav,146709-0-0-63,4,False
146709-0-0-65.wav,146709-0-0-65,4,False
146709-0-0-66.wav,146709-0-0-66,4,False
146709-0-0-68.wav,146709-0-0-68,4,False
146709-0-0-7.wav,146709-0-0-7,4,False
146714-0-0-0.wav,146714-0-0-0,3,False
146714-0-0-12.wav,146714-0-0-12,3,False
146714-0-0-13.wav,146714-0-0-13,3,False
146714-0-0-17.wav,146714-0-0-17,3,False
146714-0-0-18.wav,146714-0-0-18,3,False
146714-0-0-2.wav,146714-0-0-2,3,False
146714-0-0-21.wav,146714-0-0-21,3,False
146714-0-0-22.wav,146714-0-0-22,3,False
146714-0-0-27.wav,146714-0-0-27,3,False
146714-0-0-33.wav,146714-0-0-33,3,False
146714-0-0-35.wav,146714-0-0-35,3,False
146714-0-0-36.wav,146714-0-0-36,3,False
146714-0-0-38.wav,146714-0-0-38,3,False
146714-0-0-41.wav,146714-0-0-41,3,False
146714-0-0-43.wav,146714-0-0-43,3,False
146714-0-0-45.wav,146714-0-0-45,3,False
146714-0-0-47.wav,146714-0-0-47,3,False
146714-0-0-49.wav,146714-0-0-49,3,False
146714-0-0-50.wav,146714-0-0-50,3,False
146714-0-0-53.wav,146714-0-0-53,3,False
146714-0-0-55.wav,146714-0-0-55,3,False
146714-0-0-56.wav,146714-0-0-56,3,False
146714-0-0-58.wav,146714-0-0-58,3,False
146714-0-0-6.wav,146714-0-0-6,3,False
146845-0-0-0.wav,146845-0-0-0,7,False
146845-0-0-1.wav,146845-0-0-1,7,False
146845-0-0-10.wav,146845-0-0-10,7,False
146845-0-0-11.wav,146845-0-0-11,7,False
146845-0-0-12.wav,146845-0-0-12,7,False
146845-0-0-13.wav,146845-0-0-13,7,False
146845-0-0-14.wav,146845-0-0-14,7,False
146845-0-0-15.wav,146845-0-0-15,7,False
146845-0-0-16.wav,146845-0-0-16,7,False
146845-0-0-17.wav,146845-0-0-17,7,False
146845-0-0-18.wav,146845-0-0-18,7,False
146845-0-0-19.wav,146845-0-0-19,7,False
146845-0-0-2.wav,146845-0-0-2,7,False
146845-0-0-20.wav,146845-0-0-20,7,False
146845-0-0-21.wav,146845-0-0-21,7,False
146845-0-0-22.wav,146845-0-0-22,7,False
146845-0-0-24.wav,146845-0-0-24,7,False
146845-0-0-25.wav,146845-0-0-25,7,False
146845-0-0-26.wav,146845-0-0-26,7,False
146845-0-0-27.wav,146845-0-0-27,7,False
146845-0-0-3.wav,146845-0-0-3,7,False
146845-0-0-30.wav,146845-0-0-30,7,False
146845-0-0-31.wav,146845-0-0-31,7,False
146845-0-0-32.wav,146845-0-0-32,7,False
146845-0-0-33.wav,146845-0-0-33,7,False
146845-0-0-35.wav,146845-0-0-35,7,False
146845-0-0-36.wav,146845-0-0-36,7,False
146845-0-0-5.wav,146845-0-0-5,7,False
146845-0-0-6.wav,146845-0-0-6,7,False
146845-0-0-7.wav,146845-0-0-7,7,False
146845-0-0-8.wav,146845-0-0-8,7,False
146845-0-0-9.wav,146845-0-0-9,7,False
147019-4-0-0.wav,147019-4-0-0,8,False
147317-6-0-0.wav,147317-6-0-0,7,True
147672-3-0-0.wav,147672-3-0-0,2,False
147672-3-1-0.wav,147672-3-1-0,2,False
147672-3-2-0.wav,147672-3-2-0,2,False
14772-7-0-0.wav,14772-7-0-0,7,False
14772-7-1-0.wav,14772-7-1-0,7,False
14772-7-2-0.wav,14772-7-2-0,7,False
14772-7-3-0.wav,14772-7-3-0,7,False
14772-7-4-0.wav,14772-7-4-0,7,False
14772-7-5-0.wav,14772-7-5-0,7,False
14772-7-6-0.wav,14772-7-6-0,7,False
14772-7-7-0.wav,14772-7-7-0,7,False
14772-7-8-0.wav,14772-7-8-0,7,False
14772-7-9-0.wav,14772-7-9-0,7,False
147764-4-0-0.wav,147764-4-0-0,1,False
147764-4-1-0.wav,147764-4-1-0,1,False
147764-4-2-0.wav,147764-4-2-0,1,False
147764-4-3-0.wav,147764-4-3-0,1,False
147764-4-4-0.wav,147764-4-4-0,1,False
147764-4-4-1.wav,147764-4-4-1,1,False
147764-4-4-2.wav,147764-4-4-2,1,False
147764-4-5-0.wav,147764-4-5-0,1,False
147764-4-6-0.wav,147764-4-6-0,1,False
147764-4-7-0.wav,147764-4-7-0,1,False
147764-4-8-0.wav,147764-4-8-0,1,False
14780-9-0-0.wav,14780-9-0-0,2,False
14780-9-0-1.wav,14780-9-0-1,2,False
14780-9-0-2.wav,14780-9-0-2,2,False
147926-0-0-10.wav,147926-0-0-10,2,False
147926-0-0-11.wav,147926-0-0-11,2,False
147926-0-0-12.wav,147926-0-0-12,2,False
147926-0-0-16.wav,147926-0-0-16,2,False
147926-0-0-17.wav,147926-0-0-17,2,False
147926-0-0-2.wav,147926-0-0-2,2,False
147926-0-0-20.wav,147926-0-0-20,2,False
147926-0-0-21.wav,147926-0-0-21,2,False
147926-0-0-27.wav,147926-0-0-27,2,False
147926-0-0-28.wav,147926-0-0-28,2,False
147926-0-0-34.wav,147926-0-0-34,2,False
147926-0-0-35.wav,147926-0-0-35,2,False
147926-0-0-36.wav,147926-0-0-36,2,False
147926-0-0-37.wav,147926-0-0-37,2,False
147926-0-0-39.wav,147926-0-0-39,2,False
147926-0-0-4.wav,147926-0-0-4,2,False
147926-0-0-41.wav,147926-0-0-41,2,False
147926-0-0-42.wav,147926-0-0-42,2,False
147926-0-0-44.wav,147926-0-0-44,2,False
147926-0-0-5.wav,147926-0-0-5,2,False
147926-0-0-50.wav,147926-0-0-50,2,False
147926-0-0-52.wav,147926-0-0-52,2,False
147926-0-0-54.wav,147926-0-0-54,2,False
147926-0-0-7.wav,147926-0-0-7,2,False
148463-7-2-0.wav,148463-7-2-0,4,False
148463-7-2-1.wav,148463-7-2-1,4,False
148463-7-2-2.wav,148463-7-2-2,4,False
148463-7-3-0.wav,148463-7-3-0,4,False
148463-7-3-1.wav,148463-7-3-1,4,False
148463-7-3-10.wav,148463-7-3-10,4,False
148463-7-3-2.wav,148463-7-3-2,4,False
148463-7-3-3.wav,148463-7-3-3,4,False
148463-7-3-4.wav,148463-7-3-4,4,False
148463-7-3-5.wav,148463-7-3-5,4,False
148463-7-3-6.wav,148463-7-3-6,4,False
148463-7-3-7.wav,148463-7-3-7,4,False
148463-7-3-8.wav,148463-7-3-8,4,False
148463-7-3-9.wav,148463-7-3-9,4,False
148632-8-0-0.wav,148632-8-0-0,8,False
148632-8-0-1.wav,148632-8-0-1,8,False
148632-8-0-10.wav,148632-8-0-10,8,False
148632-8-0-11.wav,148632-8-0-11,8,False
148632-8-0-12.wav,148632-8-0-12,8,False
148632-8-0-13.wav,148632-8-0-13,8,False
148632-8-0-14.wav,148632-8-0-14,8,False
148632-8-0-15.wav,148632-8-0-15,8,False
148632-8-0-16.wav,148632-8-0-16,8,False
148632-8-0-17.wav,148632-8-0-17,8,False
148632-8-0-18.wav,148632-8-0-18,8,False
148632-8-0-2.wav,148632-8-0-2,8,False
148632-8-0-3.wav,148632-8-0-3,8,False
148632-8-0-4.wav,148632-8-0-4,8,False
148632-8-0-5.wav,148632-8-0-5,8,False
148632-8-0-6.wav,148632-8-0-6,8,False
148632-8-0-7.wav,148632-8-0-7,8,False
148632-8-0-8.wav,148632-8-0-8,8,False
148632-8-0-9.wav,148632-8-0-9,8,False
148827-6-0-0.wav,148827-6-0-0,7,True
148827-6-1-0.wav,148827-6-1-0,7,True
148827-6-2-0.wav,148827-6-2-0,7,True
148827-6-3-0.wav,148827-6-3-0,7,True
148827-6-4-0.wav,148827-6-4-0,7,True
148828-6-0-0.wav,148828-6-0-0,7,True
148828-6-1-0.wav,148828-6-1-0,7,True
148833-6-0-0.wav,148833-6-0-0,6,True
148833-6-1-0.wav,148833-6-1-0,6,True
148834-6-0-0.wav,148834-6-0-0,6,True
148835-6-0-0.wav,148835-6-0-0,6,True
148835-6-1-0.wav,148835-6-1-0,6,True
148835-6-2-0.wav,148835-6-2-0,6,True
148835-6-3-0.wav,148835-6-3-0,6,True
148835-6-4-0.wav,148835-6-4-0,6,True
148837-6-0-0.wav,148837-6-0-0,4,True
148837-6-1-0.wav,148837-6-1-0,4,True
148837-6-2-0.wav,148837-6-2-0,4,True
148838-6-0-0.wav,148838-6-0-0,3,True
148838-6-1-0.wav,148838-6-1-0,3,True
148838-6-2-0.wav,148838-6-2-0,3,True
148841-6-0-0.wav,148841-6-0-0,5,True
148841-6-1-0.wav,148841-6-1-0,5,True
148841-6-2-0.wav,148841-6-2-0,5,True
149177-6-0-0.wav,149177-6-0-0,2,True
149193-5-0-0.wav,149193-5-0-0,7,False
149193-5-0-1.wav,149193-5-0-1,7,False
149193-5-0-2.wav,149193-5-0-2,7,False
149193-5-0-3.wav,149193-5-0-3,7,False
149193-5-0-4.wav,149193-5-0-4,7,False
149193-5-0-5.wav,149193-5-0-5,7,False
149254-9-0-25.wav,149254-9-0-25,2,False
149254-9-0-29.wav,149254-9-0-29,2,False
149254-9-0-30.wav,149254-9-0-30,2,False
149254-9-0-42.wav,149254-9-0-42,2,False
149254-9-0-51.wav,149254-9-0-51,2,False
149254-9-0-56.wav,149254-9-0-56,2,False
149370-9-0-15.wav,149370-9-0-15,2,False
149370-9-0-19.wav,149370-9-0-19,2,False
149370-9-0-21.wav,149370-9-0-21,2,False
149370-9-0-22.wav,149370-9-0-22,2,False
149370-9-0-32.wav,149370-9-0-32,2,False
149370-9-0-37.wav,149370-9-0-37,2,False
150341-3-0-0.wav,150341-3-0-0,1,False
150341-3-1-0.wav,150341-3-1-0,1,False
151005-4-0-0.wav,151005-4-0-0,4,False
151005-4-0-1.wav,151005-4-0-1,4,False
151005-4-0-2.wav,151005-4-0-2,4,False
151005-4-0-3.wav,151005-4-0-3,4,False
151005-4-1-0.wav,151005-4-1-0,4,False
151005-4-1-1.wav,151005-4-1-1,4,False
151005-4-1-2.wav,151005-4-1-2,4,False
151005-4-2-0.wav,151005-4-2-0,4,False
151005-4-2-1.wav,151005-4-2-1,4,False
151005-4-3-0.wav,151005-4-3-0,4,False
151005-4-3-1.wav,151005-4-3-1,4,False
151005-4-3-2.wav,151005-4-3-2,4,False
151065-6-0-0.wav,151065-6-0-0,7,True
151069-6-0-0.wav,151069-6-0-0,8,True
151071-6-0-0.wav,151071-6-0-0,3,True
151149-2-0-11.wav,151149-2-0-11,3,False
151149-2-0-12.wav,151149-2-0-12,3,False
151149-2-0-15.wav,151149-2-0-15,3,False
151149-2-0-22.wav,151149-2-0-22,3,False
151149-2-0-3.wav,151149-2-0-3,3,False
151149-2-0-4.wav,151149-2-0-4,3,False
151149-2-0-54.wav,151149-2-0-54,3,False
151149-2-0-56.wav,151149-2-0-56,3,False
151359-1-0-0.wav,151359-1-0-0,3,False
151359-1-1-0.wav,151359-1-1-0,3,False
151359-1-2-0.wav,151359-1-2-0,3,False
151359-1-3-0.wav,151359-1-3-0,3,False
151877-5-0-0.wav,151877-5-0-0,4,False
151877-5-1-0.wav,151877-5-1-0,4,False
151977-0-0-0.wav,151977-0-0-0,1,False
151977-0-0-1.wav,151977-0-0-1,1,False
151977-0-0-10.wav,151977-0-0-10,1,False
151977-0-0-11.wav,151977-0-0-11,1,False
151977-0-0-12.wav,151977-0-0-12,1,False
151977-0-0-13.wav,151977-0-0-13,1,False
151977-0-0-2.wav,151977-0-0-2,1,False
151977-0-0-3.wav,151977-0-0-3,1,False
151977-0-0-4.wav,151977-0-0-4,1,False
151977-0-0-5.wav,151977-0-0-5,1,False
151977-0-0-6.wav,151977-0-0-6,1,False
151977-0-0-7.wav,151977-0-0-7,1,False
151977-0-0-8.wav,151977-0-0-8,1,False
151977-0-0-9.wav,151977-0-0-9,1,False
152908-5-0-0.wav,152908-5-0-0,2,False
152908-5-0-1.wav,152908-5-0-1,2,False
152908-5-0-10.wav,152908-5-0-10,2,False
152908-5-0-11.wav,152908-5-0-11,2,False
152908-5-0-12.wav,152908-5-0-12,2,False
152908-5-0-13.wav,152908-5-0-13,2,False
152908-5-0-2.wav,152908-5-0-2,2,False
152908-5-0-3.wav,152908-5-0-3,2,False
152908-5-0-4.wav,152908-5-0-4,2,False
152908-5-0-5.wav,152908-5-0-5,2,False
152908-5-0-6.wav,152908-5-0-6,2,False
152908-5-0-7.wav,152908-5-0-7,2,False
152908-5-0-8.wav,152908-5-0-8,2,False
152908-5-0-9.wav,152908-5-0-9,2,False
153057-1-0-0.wav,153057-1-0-0,7,False
153261-0-0-0.wav,153261-0-0-0,3,False
153261-0-0-1.wav,153261-0-0-1,3,False
153261-0-0-2.wav,153261-0-0-2,3,False
153261-0-0-3.wav,153261-0-0-3,3,False
15356-2-0-0.wav,15356-2-0-0,3,False
15356-2-0-1.wav,15356-2-0-1,3,False
15356-2-0-2.wav,15356-2-0-2,3,False
15356-2-0-3.wav,15356-2-0-3,3,False
15356-2-0-4.wav,15356-2-0-4,3,False
154758-5-0-0.wav,154758-5-0-0,4,False
154758-5-0-1.wav,154758-5-0-1,4,False
154758-5-0-10.wav,154758-5-0-10,4,False
154758-5-0-11.wav,154758-5-0-11,4,False
154758-5-0-12.wav,154758-5-0-12,4,False
154758-5-0-13.wav,154758-5-0-13,4,False
154758-5-0-14.wav,154758-5-0-14,4,False
154758-5-0-15.wav,154758-5-0-15,4,False
154758-5-0-16.wav,154758-5-0-16,4,False
154758-5-0-17.wav,154758-5-0-17,4,False
154758-5-0-18.wav,154758-5-0-18,4,False
154758-5-0-19.wav,154758-5-0-19,4,False
154758-5-0-2.wav,154758-5-0-2,4,False
154758-5-0-20.wav,154758-5-0-20,4,False
154758-5-0-21.wav,154758-5-0-21,4,False
154758-5-0-3.wav,154758-5-0-3,4,False
154758-5-0-4.wav,154758-5-0-4,4,False
154758-5-0-5.wav,154758-5-0-5,4,False
154758-5-0-6.wav,154758-5-0-6,4,False
154758-5-0-7.wav,154758-5-0-7,4,False
154758-5-0-8.wav,154758-5-0-8,4,False
154758-5-0-9.wav,154758-5-0-9,4,False
155127-9-0-2.wav,155127-9-0-2,6,False
155127-9-1-2.wav,155127-9-1-2,6,False
155127-9-1-23.wav,155127-9-1-23,6,False
155127-9-1-24.wav,155127-9-1-24,6,False
155127-9-1-25.wav,155127-9-1-25,6,False
155127-9-1-27.wav,155127-9-1-27,6,False
155129-1-0-0.wav,155129-1-0-0,2,False
155129-1-1-0.wav,155129-1-1-0,2,False
155129-1-2-0.wav,155129-1-2-0,2,False
155202-9-0-124.wav,155202-9-0-124,1,False
155202-9-0-126.wav,155202-9-0-126,1,False
155202-9-0-135.wav,155202-9-0-135,1,False
155202-9-0-38.wav,155202-9-0-38,1,False
155202-9-0-42.wav,155202-9-0-42,1,False
155202-9-0-6.wav,155202-9-0-6,1,False
155212-9-0-13.wav,155212-9-0-13,6,False
155212-9-1-14.wav,155212-9-1-14,6,False
155212-9-1-49.wav,155212-9-1-49,6,False
155212-9-1-75.wav,155212-9-1-75,6,False
155212-9-1-85.wav,155212-9-1-85,6,False
155212-9-1-88.wav,155212-9-1-88,6,False
155217-9-0-27.wav,155217-9-0-27,8,False
155217-9-0-39.wav,155217-9-0-39,8,False
155217-9-0-57.wav,155217-9-0-57,8,False
155217-9-0-85.wav,155217-9-0-85,8,False
155217-9-1-24.wav,155217-9-1-24,8,False
155217-9-1-58.wav,155217-9-1-58,8,False
155219-2-0-0.wav,155219-2-0-0,2,False
155219-2-0-1.wav,155219-2-0-1,2,False
155219-2-0-22.wav,155219-2-0-22,2,False
155219-2-0-24.wav,155219-2-0-24,2,False
155219-2-0-25.wav,155219-2-0-25,2,False
155219-2-0-26.wav,155219-2-0-26,2,False
